Bille
t	x	y	v_{x}	v_{y}	a_{x}	a_{y}
0.4800879636557489	-0.3195971203203573	    0.15306426973964826	0.8699850720021081	-0.7663859246468193	2.770703235342587	-0.3990833503966956
0.49664272102318824	-0.304677457474037	    0.14013035215286074	0.9101163936756347	-0.7908197566035313	2.813898390621661	0.04258778349741594
0.5131974783906276	-0.2894636081734992 	0.12688061135575046	0.9559486580408109	-0.7699214937893237	2.0367709347092964	2.272432371585957
0.5297522357580678	-0.2730264612948464	    0.11463862510954265	0.987596833882921	-0.7097670113596571	2.7264114214517337	1.5009645857864824
0.5463069931255071	-0.2567647562499322	    0.1033805700348065	1.0322856301100298	-0.7115785734277776	2.476932279176806	0.5000983926788211
0.5628617504929465	-0.23884798501411486	0.09107860384761168	1.0843494217380378	-0.7110432666057104	1.7907194225145124	1.7888515315213551
0.5794165078603868	-0.2208624730931384	    0.07983827252198772	1.0852023303567881	-0.6437218961832918	0.9976176265657636	3.106031994888241
0.595971265227827	-0.20291746246684017	0.06976528424076583	1.1126396015864086	-0.6034304426761838	1.4530498744334939	2.590265067601351
0.6125260225952663	-0.1840235158098027 	0.05985898338872575	1.1416286463910759	-0.5661625657751347	2.267756131772323	2.119128962101692
0.6290807799627056	-0.16511869197739526	0.051019916426897294	1.1785026290816099	-0.5259208024923978	1.6527070090764253	2.671111951167985
0.645635537330145	-0.14500386564713186	0.042446000829224506	1.2077816633544627	-0.4847740912287298	0.7313912213141012	3.201138614245454
0.6621902946975844	-0.12512962719804432	0.03496928151027218	1.1960584228070674	-0.4166119756122988	2.142349917077057	3.3763166033093492
0.6787450520650246	-0.1054029516734244	    0.028652180483961787	1.2676189021003283	-0.36944755366240806	1.3068705300975951	2.960973233709553
0.6952998094324639	-0.08315938048074167	0.022737052288521464	1.2719281870249621	-0.32475978487044904	0.19353356220588752	3.244104640303416
0.7118545667999032	-0.06329002662341388	0.01789954160149765	1.2373717253218939	-0.25918963237017856	-0.545896245703446	4.118897587088624
0.7284093241673426	-0.042190603108674174	0.014155409336433278	1.27468889517323	-0.18892037801435782		
0.7449640815347829	-0.02108569586628828	0.011644479561912224				
0.7780735962696624	0.02302006566415582	    0.009231093313579186
0.7946283536371018	0.04493199966335526	    0.009456728471222808	1.3295049708071476	0.057755075660243134
0.811183111004542	0.0670393300851907	    0.011143335842166091	1.3320657480844766	0.12663449621192346	-0.5070388397861111	3.873970835953324
0.8277378683719814	0.08903605017738658	    0.01364953518949552	1.3131452663664878	0.18236419395941422	-1.8067709072884748	3.282064989025813
0.8442926257394207	0.11051693263098805	    0.017181325809179637	1.2719322334910352	0.2372064911781608	-3.140294736146812	3.0119137179365296
0.8608473831068599	0.13114910920392497	    0.02150332700436769	1.2093516895584755	0.28155510574933745	-4.320337371407143	2.10571906476899
0.8774021404742993	0.1505579802160748	    0.02650347873166764	1.1282948682232408	0.30845193244717467	-3.6562716801550277	1.9476449057268883
0.8939568978417395	0.1685064047686513	    0.03171602080672947	1.0813716960974258	0.3411873776728249	-3.322404460273839	1.7426964355978458
0.9105116552091789	0.18636167232189427	0.03780002724008091	1.0306352676825958	0.3720996177766736	-4.115770418554104	1.2028196277638796
0.9270664125766181	0.20263023835027383	0.044036058584349	0.9381730167734401	0.37832984395924807	-4.606012133316895	0.7911656480704213
0.9436211699440575	0.2174241256446201	0.05032634478329401	0.8749255821258746	0.3958396638439762	-2.7343998091831048	1.4103584042140167
0.9601759273114978	0.23159859980359365	0.05714211776704092	0.8496011923073493	0.4271246767515566	-2.396043391631332	1.4919750821042925
0.9767306846789371	0.2455540088400915	0.06446823556183034	0.8022020375230963	0.4467703341698912	-3.6244267121335794	0.8787430677674698
0.9932854420463774	0.25815911998531504	0.071934466729346	0.7242071713579346	0.45469849671080687	-3.6578453199210443	0.2542992933831444
1.0098401994138169	0.26953215685127263	0.07952308213860448	0.6776251938847981	0.4559857678888908	-2.467768085832651	-0.1083791349967087
1.026394956781257	0.28059496132696937	0.08703193423015859	0.648028949856434	0.4503541260107917	-2.2892096849870054	-0.3347893893384673
1.0429497141486963	0.2909880809151727	0.09443408870967251	0.6011917209752461	0.4446753597116732	-3.286827840659271	-0.5373494388310527
1.0595044715161357	0.30050012747108645	0.10175491960476979	0.5395013987849957	0.43355856932909426	-3.310262226440425	-1.0609179145693615
1.0760592288835749	0.30885071042773204	0.10878900254930707	0.4877509665156098	0.4096093967753707	-3.6630267170680075	-1.8256798777452026
1.0926139862510142	0.31664932528388634	0.11531688796284861	0.4250450007124717	0.37302282536751236	-3.4104171598731807	-1.839089989038703
1.1091687436184545	0.3229237441418086	0.12113960728225914	0.36593087420035353	0.3456804471168122	-3.0790042244086235	-1.8009922096742468
1.125723500985894	0.32876511895517024	0.12676219982022252	0.32930413594591057	0.31782440010556773	-2.91979100186083	-2.6081631312776654
1.1422782583533333	0.33382684428316634	0.13166261894065845	0.2695683207709855	0.25921397935973217	-3.3925150377198476	-3.2918359859455517
1.1588330157207727	0.33769039524379363	0.13534464888932013	0.2129260656878353	0.20405781324569153	-3.568556489885782	-3.2834137701172224
1.1753877730882127	0.3408767229924975	0.13841887411508397	0.15595727571288906	0.1549120705641885	-3.011332640785168	-2.3084054462510677
1.191942530455653	0.3428540649620214	0.14047371237227596	0.10742789664835621	0.1217872325537397	-2.855434092173915	-2.722405489372683
1.2084972878230924	0.3444336085195133	0.1424511902858422	0.06722568057797053	0.07487348704967038	-2.511396130603516	-3.053471229164073
1.2250520451905318	0.34507987462367995	0.14295273719499874	0.020576882450020487	0.011037027411885402	-3.0656068050970906	-3.4960169811910693
1.241606802557972	0.34511489911219007	0.1428166209075653	-0.03081808255421175	-0.036038616983212	-3.1332945978655515	-3.0151834775730957
1.2581615599254112	0.34405950286525055	0.1417595160749684	-0.0866641270936984	-0.0902235423425851	-3.1653119488471657	-2.9063360361667936
1.2747163172928506	0.34224549191919584	0.13982936320294054	-0.13397592576438636	-0.1334218178023424	-2.7775748143241863	-2.47206257965563
1.29127107466029	0.3396236249770356	0.13734198443248746	-0.1793325179651858	-0.17025612644638644	-2.575794240744703	-2.3438385079339654
1.3078258320277294	0.3363078792731845	0.13419226547566054	-0.21907735115207877	-0.21132701753916736	-2.954627898229051	-2.796731726063859
1.3243805893951697	0.33237008019098735	0.13034504943139624	-0.27432440330882363	-0.2618129349256413	-2.8894474292602417	-2.446769806181465
1.3409353467626088	0.327225131399694	0.12552376624895795	-0.3210166777831549	-0.29692173509185693	-2.735113331484255	-2.414088776146173
1.3574901041300482	0.3217413737677842	0.12051411486826669	-0.35867938162686996	-0.3345957027048431	-2.2034171355939036	-1.5276105547236003
1.3740448614974876	0.3153494311286219	0.11444546490002483	-0.39856635524678186	-0.3571702341855561	-2.626861468429233	-1.1120194250584274
1.3905996188649279	0.3085450351559137	0.10868838173663958	-0.44101034900996056	-0.36210672859792226	-2.4353625113749473	-0.4603745202784319
1.4071543762323682	0.30074779247984185	0.10245628683391256	-0.4841141917645321	-0.3776810059380463	-2.0987013167750477	-0.5590437424647215
1.4237091335998073	0.2925162491903217	0.09618354690544972	-0.5083700053556535	-0.3789164840079022	-1.8379942607193476	0.02811898999712453
1.4402638909672467	0.2839159082967486	0.08991054592336456	-0.5429317624154659	-0.3768703178635779	-2.1638930718604783	-0.4500082794087558
1.456818648334687	0.27454004200259263	0.08370555356300685	-0.5827712923893127	-0.3909265699489309	-2.217400590025496	-0.7324057152985642
1.4733734057021264	0.26462063360431975	0.07696715689538447	-0.6153799340427659	-0.4061438673481505	-1.812980554880363	-0.09309095492319178
1.4899281630695658	0.25416511100885497	0.07025832720256259	-0.6433909100051521	-0.3931769890594965	-1.0490124517075476	1.3357767322084857
1.506482920437005	0.24331827278921725	0.06394925758270387	-0.6516801040780422	-0.36140837642115214	-0.6867132706369388	1.5660512496330585
1.5230376778044443	0.23258829900045586	0.058292271238137905	-0.6615207438385065	-0.33795982188480495	-0.5847188789102852	1.5119718738368582
1.5395924351718846	0.2214156419736677	0.05275957188021163	-0.6753050289284884	-0.31572839586192974	-0.5813628420009781	1.0400368293445341
1.556147192539324	0.2102292771946097	0.047838657263127415	-0.6785703114635652	-0.29859029089125316	-0.09457096476663127	1.787991462909163
1.5727019499067634	0.19894850824761345	0.0428733922442559	-0.6794704628640964	-0.2645985605087539	-0.2231696583338146	1.0978720874923489
1.5892567072742028	0.18773233989249605	0.03907792732513515	-0.684060161340317	-0.24911841202641444	-0.2346695150048664	1.1615613188681633
1.6058114646416437	0.17629960825617164	0.034625202510537356	-0.6895394409742818	-0.24087271442957933	-0.10174444663259957	1.0892792206206245
1.622366222009083	0.16490202361127682	0.031102748637498345	-0.686477013189485	-0.2035127010501104	0.00630287141768197	1.4943492234691473
1.6389209793765225	0.15357068747281877	0.027886995736383757	-0.6883563964435521	-0.19294857018200295	-0.5359727939302676	0.5800530742045609
1.6554757367439619	0.14211087736038097	0.024714315109983565	-0.7039447241883102	-0.1860576331028546	-0.7589165177207203	0.6530357087789797
1.6720304941114021	0.13026341925476514	0.021726717791627936	-0.7161968614682186	-0.17123456976377033	-1.0374647135438397	1.1215946621185235
1.6885852514788413	0.11839794682252458	0.019044821599269235	-0.7342729747938749	-0.1489475952391228	-1.2022070298223997	1.1825146988430517
1.7051400088462805	0.10595199737640437	0.0167951351923335	-0.7597918065402587	-0.13044917038234893	-0.8670981584169215	1.0565078070605376
1.7216947662137199	0.0932416088084399	0.014725712870342189	-0.7633869248883864	-0.1156174521225918	-0.7564241105567545	1.0730725087918802
1.7382495235811593	0.0806766267383986	0.01296709745767144	-0.779510195795892	-0.09466775487802247	-1.1086882576419557	1.2795172238028645
1.7548042809485995	0.06743240449474697	0.011591309445290299	-0.8057640158439157	-0.07276755264021292	-1.2853835537968377	1.2463010333485898
1.7713590383160387	0.05399817118297878	0.010557799101309162	-0.8196182512919128	-0.053392513539060764	-0.4032316467682821	1.1853115647596972
1.787913795683478	0.04029524192662193	0.009823509231536576	-0.8215036542034699	-0.033909450425338446	-0.024983579294939575	1.1778783822492511
1.8044685530509184	0.026798583839371504	0.009435073652799775	-0.8172270629330081	-0.014045520871733832	0.3634318442069379	1.8465662759423571
1.8210233104183586	0.013237250444698367	0.009358468851274837	-0.8119514213397693	0.02429617978746	0.23633179296289838	1.9119028876203323
1.837578067785798	-8.473370948403058E-5	0.010239508375473938	-0.8067658273905934	0.05580565312768945	0.3376052833688272	1.235553525577802
1.8541328251532372	-0.013474374604886985	0.01120616694579557	-0.8031924290826722	0.06138415263705893	0.8063464376568905	0.9085197693063939
1.8706875825206766	-0.026678045275139617	0.012271907881698685	-0.7805968949258569	0.08362250308869763	1.2490431635929342	1.3802507909071717
1.8872423398881168	-0.039319558999435844	0.013974867443978356	-0.7585172612165212	0.11099405016649395	0.8919902194007817	1.5420980176327845
1.9037970972555562	-0.051792183712048634	0.015946867021170208	-0.7522047416379937	0.1323612361678689	0.5901329886727358	1.2604236030604286
1.9203518546229956	-0.0642246929763447	0.018357283743205166	-0.7408148220431168	0.15413027462128248	0.6981277117542704	1.0897291818227073
1.9369066119904348	-0.07632020297830167	0.021050045619834423	-0.7268902452012281	0.168195396917562	1.4498438140181773	0.5333144683933504
1.9534613693578742	-0.0882916762604743	0.023926151715785937	-0.6969385220365928	0.1723495892153843	1.3211244654287653	0.8636555677054132
1.9700161267253145	-0.09939549924297753	0.026756456883511637	-0.6776640409826244	0.1930293083269593	0.714080179021525	1.120666501126688
1.986471422933671	-0.1106614025597017	0.030298059525357857	-0.6805711525559707	0.21604807184472025	1.3500550667481375	0.7363550925137065
2.0030372315410085	-0.12186871060606597	0.03389060290912477	-0.63529848690534	0.21435862808787887	2.171973124230742	0.08002340844226812
2.0196030401483465	-0.13170986884491187	0.037400107537828464	-0.5949280497379501	0.21638642648669076	1.7754754045290135	0.1185711276675176
2.036168848755684	-0.14157963902025705	0.04105983516193329	-0.584258953892902	0.22006308868238988	0.9209244153549054	0.19665426283028475
2.052734657363021	-0.15106731285953767	0.04469115355513237	-0.5624639589740227	0.2216587330925641	1.597002403770117	0.17040273050651114
2.0693004659703593	-0.16021497960603526	0.04840374745904602	-0.5328304330947778	0.22622964710589338	2.1315996337150307	0.15676260375947235
2.0858662745776977	-0.16872084680916422	0.05218650762565624	-0.49098292831215806	0.227262208718918	1.9561605591150357	-0.06565207554760615
2.102432083185035	-0.1764820380458143	0.05593331196568302	-0.464882868637888	0.2237837615378773	1.2647133054467996	-0.1766403812487124
2.118997891792373	-0.18412316806253493	0.05960082555178936	-0.45397962891861604	0.22162545350019894	1.2855262523343902	-0.6052214933252485
2.1354642392406276	-0.19147796399431394	0.06325407853159298	-0.4260756681547366	0.20737333408963787	1.8446627755590397	-0.35295794453171564
2.151930586688882	-0.1981549880447011	0.06643018829303521	-0.3893670120676702	0.2037005011724132	1.7580053456970974	-0.5406244327588088
2.1685737539755063	-0.2043697168176442	0.06999850327666324	-0.36394443075346933	0.19548241311961442	2.24200371431882	-0.5912687474798912
2.1852169212621315	-0.21026936413283193	0.07293708129932092	-0.31965614304916673	0.17706104827746252	2.601195429247368	-1.0266647730509229
2.201683268710386	-0.21495337659602537	0.07586090866357909	-0.2736328168768738	0.1674545799552613	1.9457952959558122	-0.6424026644600704
2.2181496161586405	-0.2192808302047103	0.0784518118900106	-0.25769064922293256	0.15330772500369608	0.8793949393491466	-0.719320012028278
2.2348148859250614	-0.22349108454588074	0.08094024152445428	-0.24434036244829685	0.14384501704746283	1.3945726708904331	-0.9814784047552058
2.2513475408127044	-0.22739242314721553	0.08322716792781476	-0.21310717943717172	0.12211486188048774	2.256385512687433	-0.9948976978962013
2.2678801957003483	-0.2305375394493085	0.08497800726069898	-0.16834089068717206	0.10741536039933841	2.3528583772355156	-1.0446508761443223
2.284412850587991	-0.2329586668456345	0.08677889009404294	-0.13408607508870649	0.0926476073659699	1.9779675460516097	-1.27495267691078
2.300945505475635	-0.23497113705866896	0.0880414290981939	-0.10493449909211612	0.062387629614257756	1.895837474586405	-1.4750492763836853
2.317478160363278	-0.23642835856422995	0.08884175639338426	-0.07029517860141382	0.04261112251276714	1.7439690477914764	-0.9190835493832068
2.3341544813695974	-0.23730556795030505	0.08945650083853507	-0.04535460922774374	0.03277192655615856	1.4842003783253042	-0.9040565533481227
2.350665033777445	-0.23793353623942004	0.08992935417154185	-0.02354797084207228	0.01428579282717538	1.7666656165148937	-1.2917090421172532
2.367297149824171	-0.23808601054070183	0.08992997013381687	0.013059706757148359	-0.011818002280545047	1.937015107917657	-1.4333013307863152
2.383807702232018	-0.23750070270825396	0.08953767404016238	0.043710020430042976	-0.03317666591663406	1.3936970688296173	-0.7917525750101819
2.4003182546398656	-0.23664265737458523	0.08883443997114843	0.057654651236158025	-0.039530450828926575	0.8622545789241827	-0.5652650890706165
2.416828807047712	-0.23559688242667248	0.08823233487992876	0.07146611456260872	-0.04797785602611089	1.1939961070091434	-0.5312651215650618
2.4333393594555597	-0.23428276731484293	0.08725015815847792	0.09590843499945231	-0.060409417730975565	1.2370067089579448	-0.6529720281139503
2.4500156804618785	-0.23241398133499486	0.08622753518066739	0.11515473262213732	-0.06718217697846196	1.186050827779117	-0.47300772361121785
2.466548335349521	-0.2304585965751188	0.08501910686269637	0.1320118204378506	-0.07717667078833097	2.1093771626196083	-1.2357559068399444
2.4830809902371653	-0.2280489695982178	0.08367566465362586	0.18336910907115192	-0.10516948493043102	1.4821984347847899	-0.7785550592797703
2.4997352087636875	-0.224373149164306	0.08152886047927704	0.19378970472190796	-0.11170104037766439	1.085168657398686	-0.8433389057961695
2.516201556211942	-0.22163054489774336	0.07997606297634624	0.20138654639977485	-0.12103092352174157	1.5682247387059725	-0.7737752184691613
2.532811569778873	-0.21771201505198562	0.0775255979588706	0.25706043998039707	-0.14771874892385212	2.659360657447706	-0.9980593239537677
2.5493110709468216	-0.21311939847245776	0.07508516688223399	0.2890392276690997	-0.15004830787101975	1.4526406617648235	-0.44795053114855626
2.5658105721147697	-0.20817400890296728	0.07257415349693747	0.30535084905611093	-0.16226044751425947	1.3344194103724407	-1.1639976621431214
2.582310073282719	-0.20304312509118683	0.06973073399568719	0.3290182719263752	-0.1879707870493416	1.4301602382727898	-0.7249124545187214
2.5989642918092413	-0.19726582934116077	0.0663422227123544	0.35351309993530966	-0.1898672094765118	1.2071275132121086	-0.17962781644505782
2.6156185103357656	-0.19126815625456423	0.06340655400040118	0.3678037416884231	-0.18659410923785893	1.7451662668110328	-0.3734840587269112
2.632073806544121	-0.18508802593618412	0.060164182303101776	0.4102155412259234	-0.20704873191127224	1.5413791427229209	-0.3745289163621665
2.6486396151514593	-0.17772238587071654	0.056569576122002585	0.4301043193672718	-0.20263572826518508	0.9864843775302463	0.12679019089667376
2.6652054237587968	-0.17083797426452896	0.053450532920202576	0.4300879019296338	-0.19551781523903755	1.4057973338828813	-0.12395510428476952
2.681771232366134	-0.1634728781353214	0.05009175470885335	0.4781127824349184	-0.20984712611888456	2.295746755068178	-0.5599840663330755
2.698337040973473	-0.15499732457145143	0.0464979582640318	0.5134002532406794	-0.21529858227440765	0.6245725481431977	0.6108856772460022
2.7149028495808105	-0.14646309746703312	0.04295856449407509	0.49710470516304417	-0.19131644105894477	0.6201425704337482	0.3806802116063422
2.731468658188148	-0.1385274417643756	0.04015933517199294	0.522345053217525	-0.19309253793811873	1.73664503316862	-0.4843866106010488
2.748034466795486	-0.12915696110985087	0.03656109644009914	0.5706658563139094	-0.2180294002007209	1.304972445803459	0.13641344779036246
2.7645008142437404	-0.11967711814301629	0.0329573539998555	0.5649922583486479	-0.19038774442636475	0.22322041364298276	1.5154449530492242
2.780967161691995	-0.11055024344676523	0.030291114940871167	0.5702658028016507	-0.15949332692722665	1.224084502840923	0.8540494209013575
2.797621380218518	-0.10078959199816473	0.027674844742825555	0.6051080411143692	-0.1634406702838911	2.1483550570488523	-0.5600621294665938
2.8141761375859566	-0.09045522509615567	0.02486341766132044	0.6413804465053979	-0.17872458268006514	1.4416078475468443	0.056810604027275544
2.8307308949533967	-0.07955379665393114	0.021757360539094883	0.6573793360495493	-0.1667301748522064	0.2428072349973556	1.204656872282115
2.8472856523208354	-0.06868971428281834	0.01934306248030243	0.6478507945854833	-0.1333781489935468	0.06305970407016089	1.3961553376383273
2.8638404096882764	-0.05810377122459953	0.017341274749682056	0.6550059349225889	-0.12005291919574143	0.43046881267030407	0.6808607937747239
2.880395167055717	-0.047002785629064125	0.015368168583225483	0.6680996943659377	-0.11321991806945429	0.6897773819929421	0.7603533165324556
2.896949924423155	-0.03598331454962245	0.013592618204079698	0.6737583717666449	-0.09504148721303313	0.7176567381432549	1.1661162260180633
2.9135046817905956	-0.02469497289130851	0.012221391061920772	0.6929511243689183	-0.07333072188175119	1.0966533624194283	1.2468729395893143
2.9300594391580352	-0.013040039086778088	0.011164673587416463	0.7110653791969869	-0.05416901294303479	0.5129074094274099	1.091364812890701
2.946614196525474	-0.0011519432413239494	0.010427881329709565	0.7113315484332463	-0.03688166402792884	0.2611223302213587	0.9326063555023932
2.963168953892914	0.010511803297456601	0.00994353958883687	0.7152423201871574	-0.023338281019281516	0.2390185301276192	0.8957697420152756
2.9797237112603536	0.022529382897922168	0.0096551621704149	0.7235994868570904	-0.007971139773405455	-0.09388186960613669	1.1593133507157716
2.996278468627793	0.03446983116970215	0.009679619019055563	0.7113576939483298	0.014972218796784804	-0.6013510226524901	1.5195275558713148
3.012833225995234	0.04608209094747506	0.010150885069280913	0.701221745912423	0.0427982718560339	-0.031222343393771772	1.3015518672701072
3.0293879833626716	0.05768694289840692	0.011096649031700268	0.7079751985846571	0.05977129237699805	-0.5861410319553365	0.4720586863407786
3.046053253129093	0.06960104625455643	0.0121364890238706	0.6891465749848801	0.057909645954230385	-0.9146121721819631	0.5480745696144466
3.062486446857654	0.08049663565323606	0.013013369334323677	0.6709324247062725	0.07365317231773717	-1.3101059084067794	1.2526228560177106
3.0790412042250934	0.091733732269488	0.014566156270353403	0.6561316075246932	0.104374859154882	-0.997262484235706	1.34711468423797
3.0955959615925326	0.10222083478059463	0.016469170271463163	0.6283575565915831	0.11755553453395899	-1.4235922742787677	0.23520957752111094
3.112150718959972	0.11253834604822943	0.01845836297317205	0.6123278992437965	0.11249049371804143	-1.7015410669898956	0.084742216616279
3.1287054763274114	0.12249471438318438	0.02019367593075444	0.5736087438388009	0.1161766471249787	-1.877160069689231	0.6820578266496441
3.1452602336948505	0.13153025320441525	0.022304915383005275	0.544039208529509	0.13792728799529905	-1.3631376563680389	0.8124331411971157
3.161814991062292	0.14050758857434498	0.02476038150497689	0.5332385672554051	0.14491181016380775	-1.4756257225386025	-0.17341793734666494
3.1783697484297293	0.1491855234041637	0.027102875096881862	0.49676774629345716	0.13119718393495744	-2.2717890577182436	-0.6391512261551445
3.1949245057971707	0.1569553275900607	0.029104256599645995	0.45370891973645167	0.12124380175416226	-1.7009486938849365	0.022450787902086197
3.2114792631646094	0.16420760556752434	0.031117198537574164	0.43967448879994164	0.13202218053777737	-1.0185099019546928	0.5269504779785545
3.228034020532049	0.17151273655553245	0.03347544693149229	0.4250000016180725	0.14172460268767909	-1.7479403705351086	-0.014940918467985734
3.2445887778994904	0.17827914938342238	0.035809631358557026	0.3808998155246067	0.13122593022735057	-2.060416030527592	-0.27933973688646374
3.261143535266928	0.18412414461015703	0.03782027380195291	0.3513933535171095	0.12874596328512897	-2.2707833105438127	-0.49164698546416097
3.2776982926343687	0.18991361279943542	0.04007234772700213	0.3142748127692879	0.1206284644452356	-1.571633163940478	-0.48235048537070097
3.2942530500018083	0.19452963115434363	0.04181422372294846	0.2881411091289579	0.10706716898648948	-1.376980651317471	-0.6302566955245549
3.3108078073692475	0.1994538250978649	0.04361728973618206	0.2790364293439995	0.10329346264576621	-1.0252132476431788	-0.08920019165171215
3.327362564736687	0.20376839192327667	0.04523422014643513	0.24923361265481964	0.10167205775941525	-2.0186345573050146	-0.4121673607982238
3.3439173221041263	0.20770582906848678	0.04698360223069287	0.2148597341934719	0.09335283960991367	-2.124121223390803	-0.5745065313333013
3.360472079471566	0.21088229345848764	0.04832508736504232	0.17620431420620972	0.07886831467171927	-1.6690022487763727	-0.6533416244243913
3.3770268368390064	0.21353986840604666	0.049594893857431266	0.15867140484213693	0.07334254569891287	-1.6499352759986015	-0.6882420053620806
3.3935815942064442	0.21613582667511222	0.05075342346255396	0.12747382935491314	0.057248939007635564	-1.9512445869338648	-0.9132337118092572
3.410136351573885	0.21776046503738467	0.05149037844706078	0.08747394893192804	0.04051904464402025	-1.852023286737775	-0.7932345674712692
3.4266911089413266	0.21903204667619225	0.052094989368238476	0.06848753556258938	0.03226969832295863	-1.4624014545949398	-0.6331383425412783
3.443245866308764	0.22002805410524973	0.05255881249917488	0.040945415580128486	0.0200504116468629	-1.7173464679548929	-0.7882818328413003
3.4598006236762053	0.22038772951666818	0.05275884876810072	0.009125087065159593	0.005448972270950671	-1.5850048285022202	-0.700324007058277
3.4763553810436427	0.22033018130989068	0.052739225326869865	-0.011274142975994876	-0.0035557218558388537	-1.5093508794093982	-0.7429703452988508
3.492910138411084	0.22001444811368132	0.05264112054292169	-0.03850100831709994	-0.017260669962609117	-1.5501418622793286	-0.840023871980305
3.5094648957785233	0.2190554316077079	0.05216773292040894	-0.0658975102749642	-0.03355920274261585	-1.234477861765474	-0.6137626276009918
3.526019653145963	0.21783261352624061	0.05152999162522426	-0.07824862380831997	-0.03752385030393377	-0.779584504906752	-0.28475492054560214
3.542574410513402	0.21646465764474232	0.05092533644586145	-0.09067450070592843	-0.04130914118187022	-1.2317239070279262	-0.43253534061531734
3.559129167880843	0.2148304248090398	0.05016226600657786	-0.1179538366398299	-0.05244704821585361	-1.2864015263170308	-0.4071706840612321
3.5756839252482804	0.21255926335248043	0.049188840130157785	-0.137561128088534	-0.05628187340931393	-1.1659998326939542	-0.40543688600001127
3.5922386826157218	0.2102758426116459	0.04829880048962559	-0.151918946547092	-0.06293364061043243	-1.4779540486842528	-0.8313594803044595
3.608793439983159	0.20752930075327225	0.04710513782904713	-0.18737245365516011	-0.08495217619022166	-1.399992930215439	-0.7551752104360995
