Bille
t	x	y
0.645635537330145	0.3391589681061172	-0.2954971898328076
0.6621902946975844	0.3590332065552047	-0.3029739091517599
0.6787450520650246	0.37875988207982464	-0.30929101017807037
0.6952998094324639	0.40100345327250736	-0.31520613837351064
0.7118545667999032	0.42087280712983516	-0.3200436490605345
0.7284093241673426	0.44197223064457486	-0.3237877813255988
0.7449640815347829	0.46307713788696075	-0.3262987111001199
0.7780735962696624	0.5071828994174048	-0.32871209734845297
0.7946283536371018	0.5290948334166043	-0.32848646219080935
0.811183111004542	0.5512021638384397	-0.32679985481986606
0.8277378683719814	0.5731988839306357	-0.32429365547253663
0.8442926257394207	0.5946797663842371	-0.3207618648528525
0.8608473831068599	0.6153119429571741	-0.3164398636576644
0.8774021404742993	0.6347208139693239	-0.31143971193036446
0.8939568978417395	0.6526692385219004	-0.30622716985530263
0.9105116552091789	0.6705245060751432	-0.30014316342195124
0.9270664125766181	0.6867930721035229	-0.29390713207768315
0.9436211699440575	0.7015869593978692	-0.28761684587873815
0.9601759273114978	0.7157614335568427	-0.28080107289499123
0.9767306846789371	0.7297168425933405	-0.2734749551002018
0.9932854420463774	0.7423219537385641	-0.26600872393268615
1.0098401994138169	0.7536949906045216	-0.25842010852342767
1.026394956781257	0.7647577950802185	-0.2509112564318735
1.0429497141486963	0.7751509146684217	-0.2435091019523596
1.0595044715161357	0.7846629612243354	-0.23618827105726234
1.0760592288835749	0.7930135441809811	-0.22915418811272506
1.0926139862510142	0.8008121590371353	-0.22262630269918351
1.1091687436184545	0.8070865778950576	-0.21680358337977298
1.125723500985894	0.8129279527084192	-0.2111809908418096
1.1422782583533333	0.8179896780364153	-0.20628057172137368
1.1588330157207727	0.8218532289970426	-0.202598541772712
1.1753877730882127	0.8250395567457465	-0.19952431654694816
1.191942530455653	0.8270168987152704	-0.19746947828975617
1.2084972878230924	0.8285964422727623	-0.19549200037618994
1.2250520451905318	0.8292427083769289	-0.1949904534670334
1.241606802557972	0.829277732865439	-0.19512656975446682
1.2581615599254112	0.8282223366184995	-0.19618367458706373
1.2747163172928506	0.8264083256724448	-0.1981138274590916
1.29127107466029	0.8237864587302846	-0.20060120622954467
1.3078258320277294	0.8204707130264335	-0.20375092518637158
1.3243805893951697	0.8165329139442363	-0.20759814123063589
1.3409353467626088	0.811387965152943	-0.21241942441307418
1.3574901041300482	0.8059042075210332	-0.21742907579376544
1.3740448614974876	0.7995122648818709	-0.2234977257620073
1.3905996188649279	0.7927078689091627	-0.22925480892539254
1.4071543762323682	0.7849106262330909	-0.23548690382811957
1.4237091335998073	0.7766790829435708	-0.2417596437565824
1.4402638909672467	0.7680787420499977	-0.24803264473866757
1.456818648334687	0.7587028757558416	-0.25423763709902525
1.4733734057021264	0.7487834673575688	-0.2609760337666477
1.4899281630695658	0.7383279447621041	-0.2676848634594695
1.506482920437005	0.7274811065424662	-0.2739939330793283
1.5230376778044443	0.7167511327537048	-0.2796509194238942
1.5395924351718846	0.7055784757269168	-0.2851836187818205
1.556147192539324	0.6943921109478588	-0.29010453339890474
1.5727019499067634	0.6831113420008625	-0.29506979841777625
1.5892567072742028	0.671895173645745	-0.298865263336897
1.6058114646416437	0.6604624420094207	-0.3033179881514948
1.622366222009083	0.6490648573645259	-0.30684044202453375
1.6389209793765225	0.6377335212260677	-0.3100561949256484
1.6554757367439619	0.6262737111136301	-0.3132288755520486
1.6720304941114021	0.6144262530080142	-0.3162164728704042
1.6885852514788413	0.6025607805757736	-0.3188983690627629
1.7051400088462805	0.5901148311296533	-0.3211480554696986
1.7216947662137199	0.5774044425616889	-0.32321747779168997
1.7382495235811593	0.5648394604916476	-0.3249760932043607
1.7548042809485995	0.5515952382479961	-0.32635188121674186
1.7713590383160387	0.5381610049362278	-0.327385391560723
1.787913795683478	0.5244580756798709	-0.3281196814304955
1.8044685530509184	0.5109614175926205	-0.3285081170092323
1.8210233104183586	0.4974000841979474	-0.32858472181075726
1.837578067785798	0.484078100043765	-0.3277036822865582
1.8541328251532372	0.47068845914836205	-0.3267370237162366
1.8706875825206766	0.4574847884781094	-0.3256712827803334
1.8872423398881168	0.4448432747538132	-0.3239683232180538
1.9037970972555562	0.4323706500412004	-0.32199632364086195
1.9203518546229956	0.41993814077690433	-0.31958590691882693
1.9369066119904348	0.40784263077494737	-0.3168931450421977
1.9534613693578742	0.39587115749277474	-0.3140170389462462
1.9700161267253145	0.3847673345102715	-0.31118673377852046
1.986471422933671	0.37350143119354734	-0.30764513113667424
2.0030372315410085	0.36229412314718307	-0.30405258775290733
2.0196030401483465	0.35245296490833716	-0.30054308312420364
2.036168848755684	0.342583194732992	-0.2968833555000988
2.052734657363021	0.33309552089371136	-0.29325203710689973
2.0693004659703593	0.3239478541472138	-0.2895394432029861
2.0858662745776977	0.3154419869440848	-0.2857566830363759
2.102432083185035	0.30768079570743473	-0.2820098786963491
2.118997891792373	0.3000396656907141	-0.2783423651102428
2.1354642392406276	0.2926848697589351	-0.2746891121304391
2.151930586688882	0.2860078457085479	-0.2715130023689969
2.1685737539755063	0.2797931169356048	-0.2679446873853689
2.1852169212621315	0.2738934696204171	-0.2650061093627112
2.201683268710386	0.26920945715722366	-0.26208228199845307
2.2181496161586405	0.26488200354853875	-0.25949137877202155
2.2348148859250614	0.2606717492073683	-0.2570029491375778
2.2513475408127044	0.2567704106060335	-0.25471602273421734
2.2678801957003483	0.25362529430394054	-0.2529651834013331
2.284412850587991	0.25120416690761455	-0.2511643005679892
2.300945505475635	0.24919169669458008	-0.24990176156383823
2.317478160363278	0.2477344751890191	-0.24910143426864786
2.3341544813695974	0.24685726580294398	-0.24848668982349706
2.350665033777445	0.246229297513829	-0.24801383649049027
2.367297149824171	0.2460768232125472	-0.24801322052821526
2.383807702232018	0.24666213104499507	-0.24840551662186974
2.4003182546398656	0.2475201763786638	-0.2491087506908837
2.416828807047712	0.24856595132657655	-0.24971085578210336
2.4333393594555597	0.2498800664384061	-0.25069303250355424
2.4500156804618785	0.2517488524182542	-0.25171565548136476
2.466548335349521	0.25370423717813023	-0.25292408379933573
2.4830809902371653	0.25611386415503123	-0.2542675260084063
2.4997352087636875	0.259789684588943	-0.25641433018275506
2.516201556211942	0.26253228885550567	-0.25796712768568586
2.532811569778873	0.2664508187012634	-0.26041759270316156
2.5493110709468216	0.2710434352807913	-0.26285802377979817
2.5658105721147697	0.27598882485028176	-0.26536903716509463
2.582310073282719	0.2811197086620622	-0.26821245666634497
2.5989642918092413	0.28689700441208826	-0.2716009679496777
2.6156185103357656	0.2928946774986848	-0.274536636661631
2.632073806544121	0.2990748078170649	-0.2777790083589303
2.6486396151514593	0.3064404478825325	-0.2813736145400295
2.6652054237587968	0.3133248594887201	-0.2844926577418295
2.681771232366134	0.3206899556179276	-0.28785143595317875
2.698337040973473	0.3291655091817976	-0.29144523239800035
2.7149028495808105	0.3376997362862159	-0.29498462616795706
2.731468658188148	0.34563539198887344	-0.29778385549003916
2.748034466795486	0.35500587264339817	-0.30138209422193296
2.7645008142437404	0.36448571561023274	-0.3049858366621766
2.780967161691995	0.3736125903064838	-0.30765207572116093
2.797621380218518	0.3833732417550843	-0.3102683459192066
2.8141761375859566	0.39370760865709337	-0.31307977300071166
2.8307308949533967	0.4046090370993179	-0.3161858301229372
2.8472856523208354	0.4154731194704307	-0.31860012818172967
2.8638404096882764	0.4260590625286495	-0.3206019159123501
2.880395167055717	0.4371600481241849	-0.3225750220788066
2.896949924423155	0.4481795192036266	-0.3243505724579524
2.9135046817905956	0.4594678608619405	-0.3257217996001114
2.9300594391580352	0.47112279466647095	-0.3267785170746157
2.946614196525474	0.4830108905119251	-0.32751530933232254
2.963168953892914	0.49467463705070563	-0.3279996510731953
2.9797237112603536	0.5066922166511711	-0.3282880284916172
2.996278468627793	0.5186326649229511	-0.3282635716429766
3.012833225995234	0.5302449247007242	-0.3277923055927512
3.0293879833626716	0.5418497766516559	-0.3268465416303319
3.046053253129093	0.5537638800078055	-0.3258067016381615
3.062486446857654	0.564659469406485	-0.3249298213277084
3.0790412042250934	0.5758965660227371	-0.32337703439167875
3.0955959615925326	0.5863836685338437	-0.32147402039056894
3.112150718959972	0.5967011798014785	-0.3194848276888601
3.1287054763274114	0.6066575481364334	-0.31774951473127766
3.1452602336948505	0.6156930869576642	-0.3156382752790269
3.161814991062292	0.6246704223275941	-0.3131828091570552
3.1783697484297293	0.6333483571574128	-0.31084031556515024
3.1949245057971707	0.6411181613433097	-0.30883893406238616
3.2114792631646094	0.6483704393207734	-0.30682599212445794
3.228034020532049	0.6556755703087815	-0.30446774373053986
3.2445887778994904	0.6624419831366715	-0.3021335593034751
3.261143535266928	0.668286978363406	-0.3001229168600792
3.2776982926343687	0.6740764465526845	-0.29787084293502997
3.2942530500018083	0.6786924649075927	-0.29612896693908364
3.3108078073692475	0.6836166588511139	-0.2943259009258501
3.327362564736687	0.6879312256765258	-0.29270897051559697
3.3439173221041263	0.6918686628217359	-0.2909595884313393
3.360472079471566	0.6950451272117366	-0.2896181032969898
3.3770268368390064	0.6977027021592956	-0.28834829680460083
3.3935815942064442	0.7002986604283612	-0.2871897671994782
3.410136351573885	0.7019232987906336	-0.2864528122149713
3.4266911089413266	0.7031948804294412	-0.2858482012937936
3.443245866308764	0.7041908878584988	-0.2853843781628572
3.4598006236762053	0.7045505632699172	-0.2851843418939314
3.4763553810436427	0.7044930150631397	-0.28520396533516224
3.492910138411084	0.7041772818669303	-0.28530207011911046
3.5094648957785233	0.7032182653609569	-0.28577545774162316
3.526019653145963	0.7019954472794896	-0.28641319903680784
3.542574410513402	0.7006274913979913	-0.28701785421617065
3.559129167880843	0.6989932585622889	-0.28778092465545424
3.5756839252482804	0.6967220971057295	-0.28875435053187437
3.5922386826157218	0.6944386763648949	-0.2896443901724065
3.608793439983159	0.6916921345065212	-0.29083805283298503
3.6253481973506005	0.688234865349689	-0.2924571155017367
3.6419029547180415	0.6849639210811673	-0.2938588267293045
3.6584577120854793	0.6813298111481003	-0.2952604774294423
3.6750124694529203	0.6770869002042541	-0.2967273240212801
3.691567226820358	0.6725012258438725	-0.2983919774342598
3.708121984187799	0.667638036563786	-0.30013474585635813
3.724676741555238	0.6623416735019194	-0.30210735989888204
3.7412314989226774	0.6569436772137067	-0.3038809988206609
3.757786256290117	0.6508662385863644	-0.3057489083828664
3.774341013657558	0.6446845767658096	-0.3076460309051384
3.7908957710249958	0.6377814953383163	-0.3095202417520735
3.8074505283924367	0.6308976187722217	-0.3114182693966342
3.8240052857598745	0.6228876846449829	-0.3136697262848227
3.8405600431273155	0.6150385555368607	-0.3156243186398192
3.857114800494757	0.6067857990484129	-0.3176139227039878
3.8736695578621942	0.5980222337062255	-0.3194059959922658
3.890224315229635	0.5891574325495943	-0.3207334638868111
3.9067790725970726	0.5794098673476396	-0.3225081633602681
3.923333829964514	0.5693578103367867	-0.3241416450680774
3.939888587331953	0.5597152721262837	-0.3253244687191341
3.9564433446993927	0.5495402919902539	-0.32614955728618555
3.972998102066832	0.5388693556644897	-0.3268620772506192
3.9895528594342733	0.5284573068234855	-0.3275444982626404
4.006107616801711	0.5177261220742919	-0.32807814961427517
4.022662374169152	0.5071078253635013	-0.3280835479112342
4.039217131536591	0.49630464857586104	-0.3276249618366519
4.05577188890403	0.4858630362346286	-0.3272375960474304
4.072326646271471	0.4751275509983142	-0.3267942200210957
4.088881403638909	0.4650839257659816	-0.3261921213863719
4.105436161006351	0.4547389615813395	-0.32503346643458153
4.121990918373788	0.44485233685541364	-0.32372656283545287
4.13854567574123	0.4348755918931731	-0.32219252208188587
4.155100433108668	0.4250743680428037	-0.3203083571588733
4.171655190476107	0.4160429166215737	-0.31864795791767264
4.188209947843546	0.40660185877412475	-0.31628649456117375
4.204764705210988	0.3974810887055114	-0.31388045852805035
4.221319462578426	0.3887501249926753	-0.3117212421597948
4.2378742199458665	0.38002430636769985	-0.30931799509762037
4.254428977313306	0.37220161828623105	-0.3068481475054954
4.270983734680746	0.3640936405102167	-0.3044900878870044
4.287538492048187	0.35674540305219754	-0.30205785373160676
4.304093249415624	0.35000357075102845	-0.29954149142328323
4.320648006783065	0.3435922575823395	-0.29692483616933385
4.337202764150502	0.3374212796427501	-0.2944849774096019
4.353757521517944	0.3312017535229576	-0.2920972820888985
4.370312278885383	0.3254962591986172	-0.28980374746153736
4.386867036252823	0.3203768538640172	-0.28770373804213734
4.403421793620262	0.315404028506388	-0.2853668453652164
4.419976550987704	0.3113762568479595	-0.2833338835484036
4.436531308355141	0.307397873328805	-0.28162132446490873
4.453086065722582	0.30420471163036683	-0.27995211447669155
4.469640823090021	0.30095155397323164	-0.27833325330030334
4.486195580457461	0.2981690907142303	-0.27702759232857554
4.502750337824901	0.29582639564775354	-0.27583520396643635
4.519305095192339	0.2937778047188867	-0.27479856063262853
4.5358598525597795	0.29226134201832304	-0.27419239596003897
4.552414609927218	0.29088529797178303	-0.2735568355638557
4.568969367294659	0.2901124944552905	-0.27334211106379713
4.585524124662098	0.2897144327660142	-0.2731292262924421
4.602078882029537	0.28916195297416025	-0.2728712837222952
4.618633639396977	0.28917133331988315	-0.2728440382945432
4.635188396764418	0.28941607304141836	-0.27295607731508353
4.651743154131857	0.2904510643801547	-0.2732414520324782
4.668297911499296	0.291708758429242	-0.273891930958879
4.6848526688667365	0.293210847887211	-0.2746128320013439
4.701407426234176	0.29535895712734334	-0.2756590153978782
4.717962183601617	0.2977823348985165	-0.2769830860071605
4.734516940969054	0.3003433759008513	-0.27832407367078105
4.751071698336496	0.30341744266212006	-0.2796833369253674
4.767626455703933	0.3072211597471676	-0.2814669315503261
4.784181213071374	0.3112858857986837	-0.2833284991411227
4.800735970438813	0.3151659240989015	-0.28536423705943637
4.817290727806253	0.3203128644229712	-0.2876077632546451
4.833845485173692	0.3255902525135875	-0.2900686650901625
4.850400242541133	0.3307641195478232	-0.29218848371595874
4.866954999908572	0.33666987326708914	-0.29452530636427876
4.883509757276012	0.3430719790973938	-0.29692994572758113
4.900064514643451	0.34959136776099214	-0.29937634842043936
4.91661927201089	0.3564009047986087	-0.3019014078115392
4.933174029378331	0.36351739916970244	-0.304429870500011
4.949728786745769	0.3710626742239493	-0.3068663254505035
4.96628354411321	0.37837310890632997	-0.30912968899086457
4.982838301480648	0.386742098861037	-0.3113795015516678
4.999393058848089	0.3951385740147834	-0.31381847469394086
5.015947816215529	0.40345869182391875	-0.3157474937256568
5.032502573582968	0.412338812920316	-0.31759957799080296
5.049057330950407	0.4211256559180941	-0.3195181409760316
5.065612088317848	0.4306568554103652	-0.32134030412834125
5.082166845685288	0.4400332521398029	-0.3229272364888578
5.098721603052727	0.4492339269934303	-0.3243818791655818
5.115276360420166	0.4589898877876309	-0.32560160639122604
5.1318311177876055	0.4688360754514069	-0.3265870942764275
5.148385875155047	0.47855842211803395	-0.327176143039662
5.164841171363403	0.4886544610716515	-0.32765411779914166
5.181406979970739	0.4984936662408455	-0.32807541634832904
5.197972788578077	0.5086286021043558	-0.328076879117296
5.214538597185414	0.5187204487845831	-0.32797001033997375
5.231104405792751	0.5286070098911908	-0.32772574564203893
5.247670214400089	0.5383414355332958	-0.3272114955477835
5.26423602300743	0.548264981861398	-0.32643387452811223
5.280801831614768	0.5575420586533111	-0.3256252884011752
5.297367640222104	0.5669095402419915	-0.32445540104747916
5.313833987670358	0.5759077266657928	-0.3232346325729538
5.330300335118613	0.5843661468348629	-0.3219316750439155
5.346943502405238	0.5926562703105804	-0.3204594789541051
5.363586669691862	0.6007241306251856	-0.3189045276786284
5.380053017140117	0.6081036644826929	-0.3175534695254071
5.396519364588371	0.6154750158546876	-0.3157645176328744
5.413206736834588	0.6222907184530668	-0.3138883873427941
5.429728340482333	0.6286802343300926	-0.31202244998175777
5.446249944130079	0.6347333169730749	-0.31074466036844806
5.462771547777824	0.6401954478242444	-0.3090523981971631
5.479293151425569	0.6451925144927788	-0.3074324481976173
5.495936318712193	0.6499615201280486	-0.30622761929717424
5.512480024839736	0.6544765747439325	-0.3048187242540996
5.5290237309672765	0.6582041568839125	-0.30364729692827774
5.545567437094818	0.6618691275310908	-0.3024209754513687
5.56211114322236	0.6653069886353804	-0.30142404507450793
5.578654849349901	0.667722252662142	-0.3005217720589046
5.595198555477442	0.6701330418570204	-0.29951822776469306
5.61189697896356	0.6719839392046123	-0.2988161441427267
5.628429633851202	0.673636705012268	-0.29825403903265946
5.644962288738844	0.6748494886962959	-0.2977361117621665
5.661494943626487	0.6753868064075712	-0.29756572186154207
5.678027598514133	0.6757962074024717	-0.29756664017329704
5.694560253401774	0.6757931506211481	-0.29754343869583355
5.711092908289417	0.6757080510822018	-0.29754510598413575
5.727625563177063	0.6754090273880256	-0.2976960598362761
5.7441582180647055	0.674815325852151	-0.29790172876968457
5.760690872952347	0.6732952975767696	-0.2982117060158619
5.777345091478871	0.6716277913334503	-0.29881405713912856
5.793899848846312	0.6695843096815453	-0.29963778120938567
5.810454606213749	0.6670571876463656	-0.30066944946575413
5.827009363581191	0.6644612962064771	-0.3014998250140736
5.843564120948628	0.6615422074114599	-0.3026103323291487
5.860118878316069	0.6578537102364315	-0.3037984744057304
5.87667363568351	0.6539018581795863	-0.30502179317712497
5.893228393050948	0.6497312650033702	-0.30636237429145496
5.909783150418389	0.64538171645992	-0.3076542296066569
5.926337907785828	0.6404594777490098	-0.3089438779003395
5.942892665153267	0.6353248185881333	-0.31022690462462243
5.959447422520707	0.6293314734134328	-0.3118959386136654
5.976002179888146	0.6232459850070102	-0.31378336381682537
5.992556937255586	0.6169083574208085	-0.31519589174980955
6.0091116946230265	0.6098574645216559	-0.31679587132944187
6.025666451990464	0.6028823347235979	-0.31826941598781144
6.042221209357906	0.5954324650875016	-0.3199723856997534
6.058775966725343	0.5875604703798074	-0.32127543683573123
6.075330724092784	0.5793975531594489	-0.32248320645108686
6.091885481460226	0.5710349606627252	-0.3237592404521038
6.108440238827663	0.5625352179162459	-0.32495527893003673
6.124994996195104	0.5533558937981662	-0.32608447644688565
6.141549753562543	0.5442873058342772	-0.3264491635697485
6.158104510929983	0.5347601981024113	-0.3272849165521755
6.174659268297423	0.5253079196384554	-0.32790388474467047
6.191214025664861	0.5157729512328824	-0.32819322212635627
6.2077687830323	0.5064869884212417	-0.3279126661104359
6.224323540399741	0.49694899365855133	-0.3276924155300438
6.240878297767179	0.4873494682592267	-0.32749218169239114
6.25743305513462	0.47811374755398867	-0.3273271762201623
6.273987812502059	0.4686530101949195	-0.32639789424936416
6.290542569869499	0.45939392398585027	-0.3252148943689017
6.30709732723694	0.4504230566537401	-0.3239649648652758
6.323652084604378	0.4417296934540215	-0.3229925460909374
6.340206841971819	0.4329405096163505	-0.3217354010142486
6.356761599339258	0.4246481259549612	-0.32007325757568716
6.373316356706698	0.4161848771456906	-0.3181719635131931
6.389871114074137	0.40798215903933527	-0.31631888320741564
6.406425871441576	0.40038368517929396	-0.31487944527620304
6.422980628809015	0.3922707962581719	-0.31272827647384815
6.439535386176457	0.3847014931559522	-0.3102958408405937
6.456090143543895	0.3781177096426252	-0.30857493241982326
6.472644900911336	0.37081679126271644	-0.30650540917618163
6.489199658278775	0.3644446385168148	-0.3045786653225421
6.505754415646215	0.35815168364507627	-0.3021734474185449
6.522309173013656	0.35248180955548253	-0.300184672633778
6.538863930381092	0.34715822452955997	-0.29819828613393873
6.555418687748533	0.34198909660723814	-0.29642657421191276
6.571973445115973	0.33698820196064266	-0.29416139841961586
6.588528202483412	0.3326256329142066	-0.29266822670989867
6.605082959850852	0.32885055564304294	-0.291198813455778
6.621637717218291	0.32504648086218485	-0.28948579527384255
6.638192474585731	0.32163661048277475	-0.2881162466142174
6.654747231953172	0.31864301420437896	-0.2869153790422775
6.671301989320609	0.31627082007083834	-0.2857175707954702
6.68785674668805	0.3140516212213728	-0.284605533042531
6.70441150405549	0.312414786927759	-0.2839001240816681
6.720966261422929	0.3110231457872709	-0.2831798318140226
6.73752101879037	0.3101386258093565	-0.2827583017673093
6.754075776157808	0.30962429334838776	-0.28268349110601576
6.7706305335252495	0.3094987135750598	-0.28268849786736006
6.787185290892689	0.3095542493525337	-0.28268791718113095
6.803740048260128	0.3099386622852111	-0.2827459991251823
6.820294805627567	0.31080251979449186	-0.28318869872167607
6.836849562995007	0.31212369182105654	-0.283868164425931
6.853404320362446	0.3134935387788585	-0.2844867951240859
6.869959077729886	0.31565164375662685	-0.2853668519517165
6.886513835097325	0.31821953514649776	-0.2865320378414292
6.9030685924647655	0.32090941919094057	-0.2878212762341926
6.919623349832205	0.32379472375315704	-0.2892298684925517
6.936178107199644	0.32704596211076603	-0.2904828178326757
6.952732864567085	0.33110382283767653	-0.2920448475584143
6.969287621934523	0.3354428933353662	-0.2938867707440843
6.985842379301964	0.33959670176756124	-0.2952064672443393
7.002397136669403	0.3446226397634295	-0.2969654445462777
7.018951894036842	0.349533672125584	-0.29903513713255025
7.035506651404282	0.3552009215821252	-0.3013514250857404
7.0520614087717215	0.3606292532567708	-0.30332497197324493
7.068616166139161	0.366771025115665	-0.30511283882711326
7.085170923506602	0.3730505473281857	-0.3068795407484626
7.101725680874042	0.37986832601264836	-0.30884934661710517
7.118280438241481	0.3869451225587102	-0.3111475247341051
7.13483519560892	0.3939605451020192	-0.3131248768613235
7.151389952976359	0.40147605202313336	-0.3151588353882794
7.167944710343801	0.4090553566365868	-0.3165037590397891
7.184499467711238	0.4170720359333791	-0.31796074063478896
7.201054225078679	0.4256062016907793	-0.3199263101132723
7.217608982446118	0.4333800457329046	-0.3214035424887737
7.234163739813557	0.4420607698133066	-0.3234983055024321
7.250718497180997	0.4505810459227975	-0.32494905171235977
7.267273254548436	0.45892738811713835	-0.3256253138127858
7.283828011915875	0.4680123807503375	-0.3262144240544623
7.300382769283316	0.47685007130051066	-0.32641525476640654
7.316937526650756	0.4856526382566457	-0.3271698663729973
7.333492284018195	0.49454357162681845	-0.3275496321453689
7.3500470413856345	0.503521058314818	-0.32765871146103165
7.366601798753074	0.5125597449573578	-0.3279621893736515
7.3831565561205155	0.5214654960945666	-0.32802262771519797
7.399711313487953	0.5304829246703768	-0.32723816557257235
7.416266070855394	0.5391724437427543	-0.32629202821853553
7.432820828222833	0.5476908983793212	-0.32553668480561515
7.449375585590273	0.5562847355654694	-0.32503866714463914
7.465930342957712	0.5642512146773031	-0.3248814385607399
7.482485100325151	0.5720276589287425	-0.32415226606706304
7.4990398576925905	0.5800091246118688	-0.3227135111510111
7.515594615060032	0.5871299810293908	-0.32113722337522965
7.5321493724274715	0.5940755063132241	-0.3197925104089616
7.548704129794911	0.6008401077098344	-0.31861215745875404
7.565159426003266	0.6071776022036097	-0.31752419495484063
7.581614722211623	0.6131851111128295	-0.31636414395204904
7.598268940738147	0.618701526991903	-0.3151191797000741
7.614823698105586	0.6237356674365173	-0.31370553452885763
7.631378455473025	0.6287633572312312	-0.31210453138111116
7.6479332128404645	0.6328816202470886	-0.31057732614457734
7.664487970207904	0.6370787970348373	-0.30928136064486156
7.681042727575345	0.6410520137365585	-0.3084992243565833
7.697597484942782	0.6441052567179331	-0.30809468082399194
7.714152242310223	0.647278224288983	-0.3070951710780122
7.730706999677661	0.650116346167408	-0.3058555729918787
7.747261757045102	0.652364486257567	-0.30498013217793685
7.763816514412541	0.6539904645303347	-0.3043832041926625
7.7803712717799804	0.6554551332455936	-0.3039148588158126
7.796926029147422	0.656492917108271	-0.3037799686601831
7.813480786514861	0.6573912464376752	-0.3039291244394241
7.830035543882301	0.6580441756810964	-0.303897592067932
7.84659030124974	0.6582228431986887	-0.3033295798180142
7.86314505861718	0.6582974898126548	-0.3028074538461566
7.879699815984619	0.6579433944273572	-0.3028884720831775
7.89625457335206	0.6570108413779614	-0.3032627108827908
7.912809330719497	0.6557562861255692	-0.3039838706854209
7.929364088086939	0.6539600375526335	-0.3048459191449805
7.9459188454543765	0.6523907737623915	-0.305330116128145
7.9624736028218175	0.6499875966510371	-0.30566313616417784
7.979028360189257	0.6472123197813711	-0.30628890378159956
7.995583117556697	0.644395658002336	-0.30715250480593315
8.012137874924136	0.6408617443960434	-0.3080490922100084
8.028692632291577	0.637186445557973	-0.3092922690181559
8.045247389659016	0.6330821486645533	-0.3106954079328258
8.061802147026455	0.628594571886087	-0.3119887026530195
8.078356904393894	0.6240011472120524	-0.31269641034785556
8.094911661761333	0.6189895427481915	-0.31384765314059837
8.111466419128774	0.6133636561579059	-0.3155387455177382
8.128021176496212	0.6075501970513615	-0.31697833293900624
8.144575933863653	0.6012435989770706	-0.3186383861714923
8.161130691231092	0.5951054394561621	-0.3196156173354082
8.177685448598533	0.5880622618312679	-0.32063899328028145
8.194240205965972	0.5809582991819531	-0.3215114155101437
8.21079496333341	0.5731793936613363	-0.3230026417024483
8.227349720700852	0.565654499592904	-0.324347247549702
8.243904478068291	0.5576364717138247	-0.32548734025754256
8.26045923543573	0.5498736336978503	-0.32590926248983454
8.27701399280317	0.5415286086297251	-0.3262988192395404
8.293568750170609	0.5328254046463303	-0.32678982404608325
8.310123507538048	0.5243443154224012	-0.32697200486859146
8.326678264905489	0.5156053247875871	-0.3275282108274905
8.343233022272926	0.5068500420250897	-0.32771767147688025
8.359787779640369	0.49802944239537655	-0.3275269592793265
8.376342537007808	0.4893207759112235	-0.3273264321862359
8.392897294375247	0.48064265708457415	-0.3268076350175547
8.409452051742688	0.4723838586164045	-0.3261645063535207
8.426006809110126	0.4637203880478937	-0.32510326952760116
8.442561566477567	0.45533571931445177	-0.3243645808828567
8.459116323845006	0.4473288005454323	-0.32377614420173306
8.475671081212445	0.4389879923738164	-0.32268076146937363
8.492225838579886	0.43151431194124795	-0.3213221324712935
